gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,avg_monthly_spend,num_services,contract_commitment,high_risk_combo,treatment,observed_churn,true_uplift,estimated_uplift,uplift_quintile,segment
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,4520.15,4-6yr,92.24795918367346,3,1,0,0,1,-0.0576415073484571,0.16298505265753094,4,Sure Thing (skip)
Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,1-2yr,66.32,0,0,0,1,0,-0.033135483840411296,-0.13844245295771573,0,Persuadable (target these)
Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,865.0,2-4yr,21.097560975609756,0,1,0,0,0,-0.04982214072899958,-0.0006235037856280844,3,Sure Thing (skip)
Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,2-4yr,105.7358695652174,4,0,1,1,1,-0.035561672541930926,0.08730740197338976,4,Lost Cause (skip)
Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,4-6yr,25.786607142857143,0,2,0,1,0,-0.006466451940401592,0.04007503351544703,4,Sure Thing (skip)
Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,2-4yr,92.61041666666667,3,0,1,1,0,-0.016920984502208233,-0.1663501838247807,0,Persuadable (target these)
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.7,129.2,0-6mo,64.6,0,0,0,1,0,-0.038427098152883844,-0.0725841624830813,1,Persuadable (target these)
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,1679.25,4-6yr,23.322916666666668,0,2,0,1,0,-0.019242891099860417,0.003801863895253276,3,Sure Thing (skip)
Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,2-4yr,79.94444444444444,5,1,0,1,0,-0.07791548221086689,-0.020351866761021634,2,Sure Thing (skip)
Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,2278.75,2-4yr,61.58783783783784,3,2,0,1,0,-0.025967091191892583,-0.012668231295999265,2,Sure Thing (skip)
Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,4-6yr,90.17377049180328,2,0,0,0,0,-0.057425929671622536,-0.13470931660017987,0,Persuadable (target these)
Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1093.0,4-6yr,18.216666666666665,0,2,0,1,0,0.0,0.007151276773064773,3,Sure Thing (skip)
Female,1,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.15,115.1,0-6mo,57.55,1,0,0,0,0,-0.2528662818687585,-0.12657711665093427,0,Persuadable (target these)
Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,4-6yr,74.72777777777779,5,2,0,0,0,0.0,-0.007425511663250608,2,Sure Thing (skip)
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,360.1,0-6mo,90.025,1,0,1,0,1,-0.054391267329397745,0.04528261776796505,4,Lost Cause (skip)
Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,4-6yr,105.31048387096774,4,1,0,1,0,-0.049127179926656994,0.03101667203211375,4,Sure Thing (skip)
Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,4-6yr,92.83548387096775,3,1,0,0,0,-0.03866840475114665,0.05361044767817515,4,Sure Thing (skip)
Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,4-6yr,97.73260869565217,4,2,0,0,0,-0.01685214971107996,0.09803333576501705,4,Sure Thing (skip)
Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,443.9,0-6mo,110.975,5,1,0,0,0,-0.05847828854024926,0.2539233477108751,4,Lost Cause (skip)
Female,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),56.3,2780.6,4-6yr,56.7469387755102,4,1,0,0,0,-0.09011839576207005,-0.01441560152161734,2,Sure Thing (skip)
Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,4-6yr,80.90588235294118,5,1,0,0,0,-0.05599895748035037,-0.008358892475284447,2,Sure Thing (skip)
Male,0,No,No,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,2-4yr,44.482692307692304,3,0,0,1,0,-0.2959533959415208,-0.06336635552175987,1,Persuadable (target these)
Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,405.7,7-12mo,45.077777777777776,0,0,1,0,1,-0.2770054747313273,-0.3080341447349384,0,Persuadable (target these)
Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,94.7,5468.95,4-6yr,95.94649122807017,3,1,0,1,0,-0.0834180438328332,0.06377328899663759,4,Sure Thing (skip)
Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,2-4yr,21.762162162162163,0,0,0,1,0,-0.14185712663283606,-0.019063749660487208,2,Sure Thing (skip)
Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,2-4yr,100.71000000000001,3,1,0,0,0,-0.04463230986859965,0.16592753258417817,4,Sure Thing (skip)
Female,1,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.9,7475.85,4-6yr,106.79785714285715,5,1,0,0,0,-0.07174769792572751,0.032911783595582,4,Sure Thing (skip)
Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,2001.5,1-2yr,90.97727272727273,3,0,1,1,1,-0.04705383872115651,0.033758662964607444,4,Lost Cause (skip)
Male,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,2-4yr,48.22692307692307,4,0,0,0,0,-0.31234034563824975,-0.02620490945852049,2,Sure Thing (skip)
Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,2-4yr,80.5,1,0,0,0,1,-0.03399620301112766,0.13310247866813268,4,Lost Cause (skip)
Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,4-6yr,117.49166666666666,6,1,0,1,0,-0.06872390901422408,-0.0028564482507303507,3,Sure Thing (skip)
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0-6mo,19.45,0,0,1,1,0,-0.17326529118522083,-0.12483463249470043,0,Persuadable (target these)
Female,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.35,740.55,7-12mo,61.7125,2,0,0,1,0,-0.2732047186553175,-0.27935180449282015,0,Persuadable (target these)
Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,4-6yr,20.17156862745098,0,2,0,0,0,-0.01674955572796974,0.003028454510234169,3,Sure Thing (skip)
Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,1-2yr,81.39318181818182,1,0,1,1,0,-0.04613603937967849,-0.250771928120547,0,Persuadable (target these)
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,18.8,0-6mo,18.8,0,1,0,1,0,-0.0683185860846067,-0.0001965022058603369,3,Sure Thing (skip)
Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,2-4yr,98.3474358974359,3,1,0,0,0,-0.043930431916055765,0.03773614424896268,4,Sure Thing (skip)
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,0-6mo,90.55,3,0,1,1,1,-0.020955945843671664,0.019547332065317224,4,Lost Cause (skip)
Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,2-4yr,82.09102564102565,2,2,0,0,0,-0.011950390922477348,0.12574336239363798,4,Sure Thing (skip)
Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,4-6yr,83.85,2,0,0,0,0,-0.02071342472302721,-0.010691238208599407,2,Sure Thing (skip)
Male,1,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,7-12mo,72.7125,3,0,0,1,0,-0.2974136793458011,-0.2658651297411528,0,Persuadable (target these)
Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,4-6yr,23.958823529411767,0,2,0,0,0,-0.009514448489094543,0.017240875800585018,3,Sure Thing (skip)
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,0-6mo,77.425,0,0,1,0,0,-0.02779016504270294,0.0202163083742416,4,Lost Cause (skip)
Male,1,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,1-2yr,40.47083333333333,2,0,0,1,0,-0.2870475476274809,-0.05777692417494047,1,Persuadable (target these)
Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,2-4yr,52.46785714285714,0,0,1,1,0,-0.27346812496063877,-0.13793542167817702,0,Persuadable (target these)
Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,4-6yr,79.5457627118644,4,1,0,1,0,-0.07170650181966677,-0.01576943180304774,2,Sure Thing (skip)
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,0-6mo,80.0,1,0,1,1,1,-0.02235268938335823,-0.2099570814109033,0,Persuadable (target these)
Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,2-4yr,35.22282608695652,2,0,0,1,0,-0.27172211842703065,-0.024965455123007553,2,Sure Thing (skip)
Male,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,0-6mo,29.625,1,0,1,0,0,-0.323757398210456,-0.1490262622566902,0,Persuadable (target these)
Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.45,250.8,7-12mo,22.8,0,0,1,0,0,-0.13214541444734823,-0.08698171345929338,1,Persuadable (target these)
Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),66.4,3958.2,4-6yr,67.08813559322033,4,1,0,0,0,-0.1057144884802913,-0.011453181943533793,2,Sure Thing (skip)
Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297.0,4-6yr,62.20754716981132,2,1,0,0,0,-0.06924073538334188,-0.03650135127820805,1,Sure Thing (skip)
Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,0-6mo,46.800000000000004,1,0,1,1,0,-0.2646197794861337,-0.3474049738918796,0,Persuadable (target these)
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.25,1841.2,4-6yr,25.572222222222223,0,2,0,0,0,-0.014759300878786609,0.019913661919815022,4,Sure Thing (skip)
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,185.6,7-12mo,20.62222222222222,0,0,0,0,0,-0.17199278973704313,-0.03160673019259472,1,Sure Thing (skip)
Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,1-2yr,19.568749999999998,0,1,0,0,1,-0.07640605592575006,0.0009039625110527968,3,Sure Thing (skip)
Female,1,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45,2-4yr,85.81,2,0,1,0,0,-0.014596413805190703,-0.18162405652499342,0,Persuadable (target these)
Female,0,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,4-6yr,42.26020408163265,2,0,0,1,0,-0.3088225679582296,-0.05780233975402509,1,Persuadable (target these)
Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,4-6yr,23.24426229508197,0,2,0,0,0,0.0,0.016601891156749995,3,Sure Thing (skip)
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,0-6mo,72.0,0,0,1,0,1,-0.03082653148563434,-0.0009472268256339733,3,Lost Cause (skip)
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.4,425.9,0-6mo,85.17999999999999,2,0,0,0,1,-0.0478859299566365,-0.1770162650616005,0,Persuadable (target these)
Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,0-6mo,36.2,3,0,1,0,0,-0.2887467260845404,-0.2701000610376257,0,Persuadable (target these)
Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,2028.8,2-4yr,81.152,5,0,0,1,0,-0.29525836511652465,-0.0791348244570167,1,Persuadable (target these)
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,4-6yr,106.85416666666667,4,0,1,0,1,-0.01700662198712207,-0.11575745916475583,0,Persuadable (target these)
Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,4-6yr,111.49803921568626,5,1,0,0,0,-0.049013582853557426,-0.028892563414465555,2,Sure Thing (skip)
Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,0-6mo,56.775,1,0,0,0,0,-0.3057874170081407,-0.16637525816969187,0,Persuadable (target these)
Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,6383.35,4-6yr,102.95725806451614,4,1,0,1,1,-0.06605388177779001,0.2451779663216485,4,Sure Thing (skip)
Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,4-6yr,83.73942307692307,5,1,0,1,0,-0.07294778493516416,-0.02311519758380214,2,Sure Thing (skip)
Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),76.9,5023.0,4-6yr,73.86764705882354,4,1,0,1,0,-0.040597350473109445,-0.017747419828057817,2,Sure Thing (skip)
Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,1-2yr,82.81590909090909,1,0,0,1,0,-0.05025148677189631,0.013986935516222765,3,Lost Cause (skip)
Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,0-6mo,25.05,0,0,1,1,0,-0.2559365634297248,-0.11501657956710204,0,Persuadable (target these)
Male,1,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,0-6mo,44.06666666666666,2,0,1,0,1,-0.2804994210927541,-0.09121155033511313,1,Persuadable (target these)
Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,1581.2,1-2yr,98.825,2,0,1,0,1,-0.04742901609570131,0.10379137832843799,4,Lost Cause (skip)
Female,1,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,2276.95,2-4yr,71.1546875,1,0,1,1,1,-0.04015911276013917,0.05515726882891764,4,Lost Cause (skip)
Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9,1195.25,4-6yr,23.905,0,2,0,0,0,-0.02202428261152676,0.024102743928388168,4,Sure Thing (skip)
Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,0-6mo,48.75,1,0,0,1,0,-0.29911927603023264,-0.19583836995934897,0,Persuadable (target these)
Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,0-6mo,82.925,2,0,1,0,1,-0.028577597104044363,-0.21664406010823023,0,Persuadable (target these)
Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,0-6mo,50.75,1,0,1,1,0,-0.29841873326037766,-0.13439353335698245,0,Persuadable (target these)
Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,2-4yr,19.268965517241377,0,2,0,1,0,-0.04270549313107283,0.004852272150291662,3,Sure Thing (skip)
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,0-6mo,19.3,0,0,0,1,0,-0.15569514706272258,0.0012270621145033245,3,Sure Thing (skip)
Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,4-6yr,100.3051724137931,3,0,1,1,0,-0.05704284294626824,-0.23515371621881048,0,Persuadable (target these)
Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,2-4yr,78.49142857142857,4,0,1,1,0,-0.2912824130210128,-0.11174717074401237,0,Persuadable (target these)
Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,2-4yr,20.375581395348835,0,2,0,1,0,-0.02363654332905034,0.01490295908216653,3,Sure Thing (skip)
Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,2-4yr,49.4890243902439,1,1,0,0,0,-0.0730682410803872,-0.015665610593412135,2,Sure Thing (skip)
Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,2-4yr,18.9468085106383,0,2,0,0,0,0.0,0.0012135719761518747,3,Sure Thing (skip)
Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,2-4yr,100.62424242424242,3,0,1,1,0,-0.029153826492456437,0.058584903908950325,4,Lost Cause (skip)
Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1430.95,4-6yr,21.357462686567164,0,2,0,0,0,-0.006319434865070018,0.007135918038667792,3,Sure Thing (skip)
Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.4,1496.45,4-6yr,20.78402777777778,0,2,0,0,0,-0.03664597444513442,0.003417497809896729,3,Sure Thing (skip)
Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,4-6yr,52.282,1,1,0,1,0,-0.06980944700455383,-0.01824467962690539,2,Sure Thing (skip)
Male,1,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,4-6yr,48.946938775510205,1,2,0,1,0,-0.00677046055087732,0.014112205818943901,3,Sure Thing (skip)
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,265.35,0-6mo,66.3375,0,0,1,0,0,-0.045367933693695094,0.011214503452868785,3,Lost Cause (skip)
Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,4-6yr,93.96475409836066,4,0,0,0,1,-0.01637905734723022,-0.1308015656349882,0,Persuadable (target these)
Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150.0,7-12mo,21.428571428571427,0,1,0,0,0,-0.07804044878851545,-0.007051190841101861,2,Sure Thing (skip)
